GeneID,GeneName
112703,GAR5A
8471,IRS4
79832,QSER1
753,LRAD4
3681,ITAD
56923,NMUR2
337974,KR197
90353,CTU1
23162,JIP3
84340,RRF2M
10816,SPIT3
64863,METL4
63970,TPIP1
389860,GGEE3
388115,CCD9B
9968,MED12
342977,NANO3
6610,NSMA
123,PLIN2
90523,MLIP
4796,TONSL
83550,GP101
140465,MYL6B
835,CASP2
8973,ACHA6
81300,OR4P4
374355,CC172
4651,MYO10
64795,RMD5A
124783,SPT32
390748,EPAB2
1849,DUS7
23462,HEY1
10322,SMYD5
6790,AURKA
1628,DBP
55298,RN121
55039,TYW2
64288,ZSC31
6665,SOX15
6524,SC5A2
79933,SYP2L
57151,LYZL6
391059,FRRS1
84631,SLIK2
643394,ISK9
116113,FOXP4
79829,NAA40
11181,TREA
2071,ERCC3
5554,PRPC
27434,DPOLM
125950,RAVR1
84078,KBTB7
84275,S2533
4070,TACD2
24146,CLD15
57412,AS3MT
56140,PCDA8
9033,PK2L1
129852,CB073
57448,BIRC6
339318,ZN181
54760,PCSK4
1201,CLN3
6646,SOAT1
5935,RBM3
169436,STKL1
8448,DOC2A
54897,CASZ1
645121,CCNI2
8417,STX7
155184,GTR7
165530,CLC4F
57617,VPS18
7341,SUMO1
1415,CRBB2
845,CASQ2
2827,GPR3
4026,LPP
79659,DYHC2
5498,PPOX
64852,STPAP
57605,PITM2
3841,IMA6
83541,F110A
5322,PA2G5
5890,RA51B
57491,AHRR
113278,S52A3
10396,AT8A1
5148,CNRG
57120,GOPC
152831,KLOTB
54991,CA159
167691,LCA5
57614,RELCH
79094,CHAC1
10615,SPAG5
146760,R4RL1
10787,NCKP1
26049,F169A
139422,MAGBA
85015,UBP45
10449,THIM
376940,ZC3H6
27229,GCP4
57380,MRS2
90480,G45IP
127294,MYOM3
140850,DB127
27439,T121B
339287,MSL1
79622,SNR25
8911,CAC1I
8342,H2B1M
84343,HPS3
122706,PSB11
124872,B4GN2
84914,ZN587
390321,OR6C1
747,DGLA
55335,NPS3B
257240,KLH34
51341,ZBT7A
133482,SO6A1
59350,RXFP1
84612,PAR6B
130340,AP1S3
23519,AN32D
136371,ASB10
388533,KTDAP
440515,ZN506
1237,CCR8
51289,RL3R1
200958,MUC20
199920,FYB2
23741,EID1
8226,HDHD1
8927,BSN
2250,FGF5
349334,FX4L4
166647,AGRA3
26137,ZBT20
3838,IMA1
104909134,CRFR1
5159,PGFRB
83999,KREM1
5076,PAX2
58488,PPCT
54916,TM260
26032,SUSD5
121391,K2C74
153643,FA81B
54829,ASPN
2703,CXA8
3593,IL12B
83743,GRWD1
51201,ZDHC2
4991,OR1D2
83741,AP2D
55798,MET2B
23597,ACOT9
199834,LCE4A
9907,AP5Z1
57185,NPAL3
124912,SACA3
92822,ZN276
148266,ZN569
55704,GRDN
51166,AADAT
55869,HDAC8
9034,CCRL2
158038,LIGO2
6676,SPAG4
50674,NGN3
26012,NSMF
126789,PUSL1
10394,PRG3
256356,GLPK5
2527,FUT5
85300,ATCAY
25973,SYPM
340533,NEXMI
55225,RAVR2
27165,GLSL
3155,HMGCL
9380,GRHPR
54989,ZN770
4942,OAT
113419,TX261
84250,SLF1
79885,HDA11
64066,MMP27
90199,WFDC8
3898,LAD1
23708,ERF3B
4624,MYH6
59274,TLRN1
55786,ZN415
643707,GG6L4
83417,FCRL4
284403,WDR62
9382,COG1
1386,ATF2
116843,S18B1
5562,AAPK1
22841,RFIP2
2013,EMP2
8273,P3
84909,AMPO
51668,IFT25
2554,GBRA1
80273,GRPE1
55833,UBAP2
9875,NPA1P
11064,CNTRL
121601,ANO4
339829,CCD39
337971,KR194
6595,SMCA2
126868,MB213
55850,USE1
29063,ZCHC4
153443,SRFB1
158427,TSTD2
80018,NAA25
60678,SELB
401024,FSIP2
114034,TOE1
56547,MMP26
338773,TM119
1497,CTNS
157753,TMM74
84938,ATG4C
54360,CYTL1
10692,OPSX
149499,LRC71
401541,CENPP
1429,QOR
84693,MCEE
9860,LRIG2
5000,ORC4
11278,KLF12
9534,ZN254
4115,MAGB4
344018,FIGLA
219654,ZCH24
6519,SLC31
23682,RAB38
51067,SYYM
636,BICD1
27075,TSN13
3547,IGSF1
65080,RM44
196951,F227B
64112,MOAP1
7220,TRPC1
26227,SERA
392188,U17L8
7379,UPK2
54995,OXSM
89848,FCSD1
158800,RHXF1
7773,ZN230
732,CO8B
403314,ABEC4
59353,NACHO
56344,CABP5
3017,H2B1D
1506,CTRL
9711,RUBIC
51093,MT25B
6897,SYTC
83893,SPT16
285521,COX18
642636,RD21L
10081,PDCD7
131890,GRK7
2559,GBRA6
9650,MTFR1
1353,COX11
9073,CLD8
1750,DLX6
5584,KPCI
9196,KCAB3
3009,H15
58473,PKHB1
643338,CO062
55776,SAYS1
5013,OTX1
140467,ZN358
391191,O2AK2
6348,CCL3
54577,UD17
4881,ANPRA
143941,TTC36
3182,ROAA
256006,ANR31
5347,PLK1
78997,GD1L1
79883,PONL1
64175,P3H1
56262,LRC8A
348793,WDR53
578,BAK
4621,MYH3
35,ACADS
5378,PMS1
55687,MTU1
23279,NU160
127829,ARL8A
53820,DSCR6
25879,DCA13
26291,FGF21
11129,CLASR
150,ADA2A
339965,CD158
64376,IKZF5
83698,CABP8
60312,AFAP1
92691,TM169
9696,CROCC
64969,RT05
118812,MORN4
548593,SLX1
54881,TEX10
22803,XRN2
8290,H31T
102723655,T53G3
3892,KRT86
6866,TKNK
132864,CPEB2
9400,RECQ5
164153,UBL4B
1114,SCG1
22909,FAN1
1562,CP2CI
10260,MYCPP
139599,MAGE2
9425,CDYL
10344,CCL26
7633,ZNF79
401036,ASB18
8641,PCDGG
140832,WF10A
201191,SAM14
93408,MYL10
144406,CF251
81794,ATS10
644994,SIM23
10505,SEM4F
55130,ODAD2
63977,PRD15
64223,LST8
57513,CSKI2
9491,PSMF1
26095,PTN20
445582,POTEE
56906,THA10
1496,CTNA2
5903,RBP2
284099,CQ078
440955,TMM89
2643,GCH1
122970,ACOT4
345274,SOAT
8572,PDLI4
65251,ZN649
9060,PAPS2
5698,PSB9
3352,5HT1D
55593,OTUD5
4148,MATN3
28986,MAGH1
56061,UBFD1
287015,TRI42
84885,ZDH12
200205,CAF17
123263,FMT
8456,FOXN1
6539,S6A12
23439,AT1B4
346007,EYS
80228,ORAI2
10165,S2513
340554,ZC12B
389075,RES18
23035,PHLP2
192134,B3GN6
51477,INO1
79064,TM223
4121,MA1A1
56288,PARD3
9622,KLK4
1854,DUT
6484,SIA4C
388381,SPMA1
3014,H2AX
25858,CTSRZ
391104,VHLL
64320,RNF25
118881,CMTD1
125997,MB3L2
7565,ZNF17
8718,TNR25
388610,TRNP1
440957,UQCC5
11201,POLI
60506,NYX
245930,DB116
9767,JADE3
5986,RFNG
10172,ZN256
8341,H2B1N
219473,OR8K3
56605,ERO1B
26608,TBL2
256815,CJ067
255220,TXND8
221496,LEMD2
2161,FA12
79465,ULBP3
79837,PI42C
159195,UBP54
79736,TEFM
55250,ELP2
10667,SYFM
53371,NUP54
79733,E2F8
30850,CDR2L
63946,DMRTD
55870,ASH1L
1401,CRP
399947,CK087
350,APOH
114132,SIG11
54103,GSAP
3745,KCNB1
645414,PRA19
1543,CP1A1
65999,LRC61
1376,CPT2
6948,TCO2
387893,KMT5A
94025,MUC16
390264,O10G4
23365,ARHGC
27241,PTHB1
23093,TTLL5
25855,BRMS1
56971,CEA19
4589,MUC7
8900,CCNA1
474,ATOH1
54873,PALMD
80310,PDGFD
79786,KLH36
7576,ZNF28
1718,DHC24
6909,TBX2
9028,RHBL1
127534,CXB4
57010,CABP4
81488,MYZAP
2925,GRPR
3362,5HT6R
84960,CC183
9230,RB11B
54853,WDR55
23769,FLRT1
143662,MUC15
55871,ZNG1A
390,RND3
55600,ITLN1
9712,US6NL
25959,KANK2
2833,CXCR3
64499,TRYB2
136853,SRB4D
3706,IP3KA
7916,PRC2A
84614,ZBT37
6698,SPR1A
8515,ITA10
51286,CEND
56654,NPDC1
117145,THEM4
26149,ZN658
445571,ZNG1C
50486,G0S2
5020,NEU1
5071,PRKN
1234,CCR5
7291,TWST1
63933,MCUR1
337969,KR192
83983,TSSK6
353164,T2R42
340527,NHSL2
338785,K2C79
51053,GEMI
84795,PYRD2
57727,NCOA5
79541,OR2A4
6498,SKIL
9699,RIMS2
1671,DEF6
221527,ZBT12
5157,PGFRL
85453,TSYL5
8733,GPAA1
2167,FABP4
583,BBS2
283209,PGM2L
138474,TAF1L
127247,ASB17
23098,SARM1
79796,ALG9
9902,MRC2
57481,K1210
92565,FANK1
1538,CYLC1
220134,SKA1
85416,ZIC5
114770,PGRP2
54863,TOR4A
51148,GT253
51562,MBIP1
7802,IDLC
148418,SAM13
2329,FMO4
2737,GLI3
90355,MACIR
286133,SCAR5
285268,ZN621
80059,LRRT4
3291,DHI2
146395,GSG1L
58494,JAM2
170487,ACL10
284612,SYPL2
8479,HIRP3
59344,LOXE3
84065,TM222
3488,IBP5
115650,TR13C
83544,DNAL1
148581,UBE2U
23394,ADNP
131377,KLH40
3383,ICAM1
23305,ACSL6
3232,HXD3
80125,CCD33
5189,PEX1
57088,PLS4
101060200,ZN891
9455,HOME2
339967,TM11A
23274,CL16A
58504,RHG22
6747,SSRG
83878,USBP1
64921,CASD1
54894,RNF43
27296,T53G5
51559,NT5D3
1146,ACHG
1016,CAD18
140688,NOL4L
54908,SPDLY
221421,RSPH9
136263,SSMM1
135935,NOBOX
63925,ZN335
10026,GPI8
2066,ERBB4
27031,NPHP3
55255,WDR41
55037,PTCD3
83697,B3A4
84910,TM87B
3737,KCNA2
134957,STXB5
23136,E41L3
80095,ZN606
645432,ARRD5
10478,PM34
55744,COA1
222546,RFX6
955,ENTP6
27043,PELP1
27190,IL17B
400506,KNOP1
51412,ACL6B
391195,O2T33
23368,ASPP1
80129,CC170
26009,ZZZ3
5320,PA2GA
6361,CCL17
8623,ASML
5557,PRI1
23604,DAPK2
85365,ALG2
83608,CR021
5009,OTC
256643,BCLA3
246175,CNO6L
56413,LT4R2
57552,NCEH1
135295,SRS12
6423,SFRP2
57829,ZP4
79095,BBLN
79828,METL8
2760,SAP3
60526,LDAH
171484,FAM9C
139425,DC8L1
284217,LAMA1
26175,LYSET
91574,MTRFR
3037,HYAS2
26033,ATRN1
116444,NMD3B
5149,CNCG
8170,UT2
27330,KS6A6
83892,BACD3
388695,LYSM1
6247,XLRS1
11070,TM115
9706,ULK2
79931,TNIP3
93081,TEX30
83592,AKCL2
23504,RIMB2
51280,GOLM1
147199,SG1C1
79755,ZN750
29895,MYL11
57529,RTL9
150921,TCF23
157638,LRAT2
375519,CXB7
26504,CNNM4
23184,MESD
4053,LTBP2
57171,DOPP1
776,CAC1D
359948,I2BP2
5365,PLXB3
57093,TRI49
79155,TNIP2
653606,PRA22
128817,CSTL1
2525,FUT3
6433,SFSWA
2968,TF2H4
10799,RPP40
199221,DZI1L
80071,CCD15
587,BCAT2
8386,OR1D5
2302,FOXJ1
6369,CCL24
55313,CPPED
121256,T132D
10190,TXND9
126526,CS047
2811,GP1BA
56965,PARP6
696,BT1A1
55659,ZN416
3803,KI2L2
3730,KALM
23142,DCNL4
348327,ZN530
2660,GDF8
51364,ZMY10
9727,RFIP3
27146,F184B
347853,TBX10
641700,ECSCR
338323,NAL14
3248,PGDH
55661,DDX27
266,AMELY
130827,TM182
4675,NP1L3
55301,SAST
8204,NRIP1
317719,KLH10
3239,HXD13
390882,OR7G2
6093,ROCK1
84294,UTP23
143630,UBQLN
55259,DNAI7
57019,CPIN1
29902,F216A
222235,FXL13
8521,GCM1
388135,INSY1
158219,TT39B
81472,OR2C3
55024,BANK1
79818,ZN552
3204,HXA7
353116,RIPL1
23676,SMPX
3859,K1C12
23082,PPRC1
8493,PPM1D
136259,KLF14
3208,HPCA
9726,ZN646
8153,RND2
838,CASP5
50487,PA2G3
56474,PYRG2
153020,RGF1B
79654,HECD3
100526835,TNI3K
27085,MTBP
270,AMPD1
84225,ZMY15
7410,VAV2
56006,SMG9
59351,PBOV1
2921,CXCL3
79813,EHMT1
1616,DAXX
3929,LBP
890,CCNA2
192111,PGAM5
3140,HMR1
64864,RFX7
55007,F118A
25819,NOCT
284433,O10H5
1803,DPP4
343172,OR2T8
353140,LCE2C
78991,PCYXL
124512,MET23
27238,GPKOW
7712,ZN157
8193,DPF1
23255,MTCL1
7918,GPAN1
4298,ENL
10136,CEL3A
3238,HXD12
8503,P55G
23539,MOT3
55215,FANCI
55530,SVOP
148327,CR3L4
4925,NUCB2
81285,O51E2
147719,LYPD4
340547,VSIG1
9592,IER2
8076,MFAP5
4879,ANFB
1723,PYRD
80328,ULBP2
153572,IRX2
9990,S12A6
554,V2R
64073,IMUP
286362,O13C9
84858,ZN503
388325,SCIMP
79718,TBL1R
5630,PERI
10586,MB212
84327,ZBED3
219874,OR6T1
9583,ENTP4
57732,LST2
390992,HES3
9275,BCL7B
399939,TR49D
25891,PAMR1
80201,HKDC1
337879,KRA81
563,ZA2G
8433,UTF1
57646,UBP28
9779,TBCD5
27189,IL17C
10607,TBL3
23250,AT11A
54857,GDPD2
170690,ATS16
2800,GOGA1
84154,RPF2
7798,LUZP1
64410,KLH25
81448,OR6K2
54927,MIC19
6400,SE1L1
6018,RLF
126961,H32
83854,ANGL6
4598,KIME
9376,S22A8
448831,FRG2
1791,TDT
3767,KCJ11
26953,RNBP6
11019,LIAS
25929,GEMI5
6509,SATT
22847,ZN507
391189,O11L1
245909,D106A
2977,GCYA2
386618,KCTD4
9120,MOT7
23276,KLH18
940,CD28
287,ANK2
317705,VN1R5
5158,PDE6B
91147,MKS3
4129,AOFB
2849,GPR26
90273,CEA21
2041,EPHA1
3884,KT33B
887,GASR
79937,CNTP3
440699,LRC52
9904,RBM19
92747,BPIB1
84125,LRIQ1
80005,DOCK5
55972,S2540
23119,HIC2
987,LRBA
389118,CDHR4
401427,OR2A7
6000,RGS7
130951,M1AP
3226,HXC10
55663,ZN446
2103,ERR2
165829,GP156
9514,G3ST1
100133941,CD24
51804,SIX4
5693,PSB5
83938,LRMDA
1041,CDSN
3769,KCJ13
80834,TS1R2
5654,HTRA1
245910,D107A
1140,ACHB
152273,FGD5
80019,UBTD1
4037,LRP3
9437,NCTR1
219938,SPT19
5959,RDH5
2786,GBG4
200407,CREG2
4250,SG2A2
54932,MUT7
150160,TCPQM
3738,KCNA3
21,ABCA3
9746,CSTN3
3484,IBP1
80318,GKAP1
54964,MENT
2,A2MG
1960,EGR3
95681,CEP41
4758,NEUR1
84937,ZNRF1
114790,S11IP
127255,LRIQ3
23348,DOCK9
164592,CC116
51204,TACO1
126637,TCHL1
401027,CB066
2151,PAR3
6872,TAF1
127435,PODN
4760,NDF1
153328,S2548
7278,TBA3C
133686,NAKD2
192666,K1C24
8892,EI2BB
3110,MNX1
286097,MICU3
25923,ATLA3
10856,RUVB2
29951,PZRN4
57827,CF047
54093,SETD4
644943,RASFA
4222,MEOX1
387758,FIBIN
6517,GLUT4
164656,TMPS6
23788,MTCH2
387849,REP15
151393,RMD2
55733,HHAT
3562,IL3
132299,OCAD2
286826,LIN9
6865,NK2R
124790,HEXI2
4958,OMD
6623,SYUG
337978,KR212
26122,EPC2
54535,CCHCR
23094,SI1L3
6059,ABCE1
146057,TTBK2
149998,LIPI
51319,RSRC1
6318,SPB4
8506,CNTP1
8674,VAMP4
28514,DLL1
164284,APCDL
64215,DNJC1
5507,PPR3C
81579,PG12A
118426,BORC5
642475,MROH6
125113,KT222
125115,K1C40
29106,SCG3
127254,ERIC3
440829,SHSA8
3628,INPP
54777,CFA46
4490,MT1B
151246,SGO2
51200,CBPA4
7441,VPREB
340543,TCAL5
50809,HP1B3
10319,LAMC3
205564,SENP5
4014,LORI
221264,KAD9
113675,SDSL
347732,CTSR3
9816,URB2
643812,KR271
64902,AGT2
3000,GUC2D
222545,GPC6A
9886,RHBT1
401250,MCCD1
10849,RPA34
144193,HUTI
11185,INMT
9928,KIF14
139760,GP119
7475,WNT6
79846,CFA69
148789,B3GL2
60401,TNR27
81697,OR2B2
128653,CT141
1654,DDX3X
26507,CNNM1
7481,WNT11
1469,CYTN
7515,XRCC1
57584,RHG21
9287,TAAR2
26245,OR2M4
7639,ZNF85
11227,GALT5
51147,ING4
2819,GPDA
51027,BOLA1
54737,MPP8
7545,ZIC1
440097,DBX2
6887,TAL2
6838,SURF6
6533,SC6A6
23113,CUL9
733,CO8G
50846,DHH
3554,IL1R1
389072,PKHM3
390323,O6C75
5957,RECO
79414,LRFN3
51023,RT18C
10825,NEUR3
284106,CISD3
10051,SMC4
3212,HXB2
729,CO6
414919,CH082
139341,FUND1
283571,PROX2
79843,F124B
3235,HXD9
79645,CLXN
166793,ZBT49
79001,VKOR1
3888,KRT82
151,ADA2B
128,ADHX
92906,HNRLL
56478,4ET
139793,PAGE3
1945,EFNA4
55735,DJC11
23647,ARFP2
55211,DPPA4
196294,IMP1L
130535,KCD18
1558,CP2C8
57670,K1549
339779,PRR30
10855,HPSE
83861,RSPH3
2300,FOXL1
10089,KCNK7
147687,ZN417
286006,LSME1
10434,LYPA1
4025,PERL
375757,SWI5
23271,CAMP2
441639,OR9K2
3696,ITB8
56731,S2A4R
114990,VASN
128372,OR6N1
388951,TSYL6
85569,GALP
64897,CSTOS
57623,ZFAT
8712,PAGE1
387837,CL12B
112714,TBA3E
54899,PXK
57101,ANO2
219348,PLAC9
4747,NFL
158724,FA47A
107080638,TBCD7
22948,TCPE
29095,ORML2
9420,CP7B1
7988,ZN212
440093,H3C
134829,CLVS2
3563,IL3RA
57103,TIGAR
2781,GNAZ
57606,SLAI2
26589,RM46
146562,DAAF8
1579,CP4AB
319101,K2C73
5931,RBBP7
353323,KR122
219981,OR5A2
51655,RASD1
6522,B3A2
6554,NTCP
121273,CL054
119687,O51A7
3995,FADS3
10469,TIM44
129401,NUP35
127665,ZN648
10725,NFAT5
26952,SMR3A
8687,KRT38
36,ACDSB
51008,ASCC1
9076,CLD1
8754,ADAM9
128371,OR6K6
4224,MEP1A
1017,CDK2
54490,UDB28
50848,JAM1
56952,PRDC1
219770,CXD4
9604,RNF14
9783,RIMS3
340075,ARSI
79595,SP130
200916,RL22L
4081,MB211
8808,ILRL2
55671,P4R3A
113091,TIP39
148523,CIART
8777,MPDZ
388730,TMM81
80728,RHG39
100507290,ZN865
730,CO7
146850,PI3R6
341276,O10A2
221393,AGRF4
51118,UTP11
267004,PGBD3
11260,XPOT
1183,CLCN4
2081,ERN1
23530,NNTM
643664,S35G6
114876,OSBL1
92797,HELB
23029,RBM34
29104,N6MT1
26002,MOXD1
3954,LETM1
51474,LIMA1
6586,SLIT3
399474,T200B
10526,IPO8
60684,TPC11
283600,S2547
54575,UD110
27244,SESN1
81627,TRM1L
79809,TT21B
89866,SC16B
357,SHRM2
144809,F216B
1364,CLD4
145258,GSC
246,LOX15
8416,ANXA9
9994,C8AP2
3310,HSP76
1571,CP2E1
1548,CP2A6
8717,TRADD
5337,PLD1
23,ABCF1
3608,ILF2
10438,C1D
3550,RED
9733,SART3
79036,KXDL1
3094,HINT1
81,ACTN4
5885,RAD21
10992,SF3B2
65108,MRP
4924,NUCB1
3337,DNJB1
9295,SRS11
3313,GRP75
5589,GLU2B
2806,AATM
37,ACADV
22919,MARE1
10121,ACTZ
10097,ARP2
6612,SUMO3
5901,RAN
823,CAN1
4779,NF2L1
1495,CTNA1
1509,CATD
23196,F120A
3915,LAMC1
8682,PEA15
4170,MCL1
6301,SYSC
1153,CIRBP
10574,TCPH
5048,LIS1
5714,PSMD8
5351,PLOD1
5708,PSMD2
2058,SYEP
10768,SAHH2
55905,RN114
389,RHOC
6745,SSRA
6434,TRA2B
2288,FKBP4
23022,PALLD
4074,MPRD
191,SAHH
6181,RLA2
5496,PPM1G
3895,KTN1
6734,SRPRA
10945,ERD21
10972,TMEDA
10540,DCTN2
811,CALR
473,RERE
3281,HSBP1
2746,DHE3
8079,MLF2
10552,ARC1A
894,CCND2
6749,SSRP1
22928,SPS2
27230,SERP1
10099,TSN3
59,ACTA
5160,ODPA
10197,PSME3
10155,TIF1B
9784,SNX17
16,SYAC
10606,PUR6
9669,IF2P
3033,HCDH
5214,PFKAP
5886,RD23A
150786,RAB6D
1537,CY1
5701,PRS7
6599,SMRC1
9144,SNG2
8239,USP9X
5211,PFKAL
1434,XPO2
7284,EFTU
10857,PGRC1
3693,ITB5
4245,MGAT1
47,ACLY
6432,SRSF7
9867,PJA2
5878,RAB5C
4154,MBNL1
4836,NMT1
3490,IBP7
9698,PUM1
396,GDIR1
8553,BHE40
51075,TMX2
1108,CHD4
4043,AMRP
3710,ITPR3
3417,IDHC
6415,SELW
8140,LAT1
7126,BACD2
10250,SRRM1
10425,ARI2
7832,BTG2
1653,DDX1
6721,SRBP2
6513,GTR1
5315,KPYM
5704,PRS6B
11316,COPE
5702,PRS6A
22913,RALY
22906,TRAK1
327,ACPH
7153,TOP2A
26118,WSB1
9315,NREP
2026,ENOG
10494,STK25
2114,ETS2
5917,SYRC
79073,TM109
678,TISD
8452,CUL3
9898,UBP2L
10491,CRTAP
7345,UCHL1
3678,ITA5
3482,MPRI
4259,MGST3
4676,NP1L4
6659,SOX4
79084,MEP50
7265,TTC1
9416,DDX23
10159,RENR
1266,CNN3
6009,RHEB
9805,SCRN1
3725,JUN
3726,JUNB
6240,RIR1
6829,SPT5H
5834,PYGB
5768,QSOX1
10598,AHSA1
7874,UBP7
2926,GRSF1
5201,PFD1
3487,IBP4
9868,TOM70
7334,UBE2N
347,APOD
6117,RFA1
5684,PSA3
5412,UBL3
1845,DUS3
10467,ZNHI1
10765,KDM5B
3916,LAMP1
6844,VAMP2
22883,CSTN1
6624,FSCN1
27089,QCR8
25813,SAM50
1635,DCTD
56255,TMX4
10483,SC23B
10212,DX39A
3636,SHIP2
11137,PWP1
8906,AP1G2
3638,INSI1
10670,RRAGA
52,PPAC
8870,IEX1
1967,EI2BA
80777,CYB5B
29894,CPSF1
1209,CLPT1
684,BST2
7264,FCL
950,SCRB2
10987,CSN5
400,ARL1
2697,CXA1
4082,MARCS
51593,SRRT
9512,MPPB
8539,API5
1958,EGR1
1786,DNMT1
10424,PGRC2
5514,PP1RA
5824,PEX19
4605,MYBB
22985,ACINU
4722,NDUS3
6426,SRSF1
6294,SAFB1
4174,MCM5
4725,NDUS5
3073,HEXA
9685,EPN4
6626,SNRPA
10067,SCAM3
9918,CND1
9813,EFC14
54998,AKIP
11325,DDX42
7407,SYVC
5007,OSBP1
1155,TBCB
949,SCRB1
3852,K2C5
10440,TI17A
6603,SMRD2
8615,USO1
3315,HSPB1
664,BNIP3
1281,CO3A1
51663,ZFR
5327,TPA
26017,FA32A
2664,GDIA
6907,TBL1X
10953,TOM34
1048,CEAM5
80344,DCA11
3615,IMDH2
369,ARAF
10327,AK1A1
7384,QCR1
1857,DVL3
55186,S2536
10549,PRDX4
4175,MCM6
2108,ETFA
10489,LRC41
5119,CHM1A
8099,CDKA1
1362,CBPD
10576,TCPB
29889,NOG2
214,CD166
10180,RBM6
5236,PGM1
523,VATA
5536,PPP5
5069,PAPP1
9897,WASC5
23013,MINT
4811,NID1
11344,TWF2
23645,PR15A
10988,MAP2
10314,LANC1
230,ALDOC
30,THIK
25829,T184B
10295,BCKD
26100,WIPI2
9821,RBCC1
5927,KDM5A
6611,SPSY
3836,IMA5
3949,LDLR
3419,IDH3A
3191,HNRPL
10133,OPTN
1514,CATL1
25800,S39A6
23568,AR2BP
54623,PAF1
9972,NU153
9993,IDD
3476,IGBP1
2802,GOGA3
4171,MCM2
5184,PEPD
1349,COX7B
7450,VWF
5977,REQU
8895,CPNE3
66008,TRAK2
9870,AREL1
7965,AIMP2
8574,ARK72
158,PUR8
4061,LY6E
10422,UBAC1
7392,USF2
23636,NUP62
9337,CNOT8
5504,IPP2
64210,MMS19
102157402,KAD6
7716,VEZF1
79586,CHSS2
3835,KIF22
55746,NU133
5525,2A5A
8522,GAS7
6732,SRPK1
27258,LSM3
23481,PESC
4802,NFYC
3703,STT3A
440567,QCR6L
1019,CDK4
9112,MTA1
1874,E2F4
50717,DCAF8
9129,PRPF3
1785,DYN2
10421,CD2B2
51706,NB5R1
8883,ULA1
2539,G6PD
9556,ATP68
2580,GAK
11333,HAP28
4694,NDUA1
65117,RSRC2
9637,FEZ2
1277,CO1A1
401387,LRRD1
613,BCR
10277,UBE4B
9453,GGPPS
64746,GCP60
522,ATP5J
593,ODBA
5066,AMD
1861,TOR1A
9632,SC24C
25782,RBGPR
9871,SC24D
10007,GNPI1
6722,SRF
26121,PRP31
723961,INSR2
3429,IFI27
10897,YIF1A
6256,RXRA
5359,PLS1
10237,S35B1
1545,CP1B1
3423,IDS
10444,ZER1
11098,PRS23
9663,LPIN2
5209,F263
3054,HCFC1
10430,TM147
10844,GCP2
9191,DEDD
5902,RANG
79065,ATG9A
6903,TBCC
23644,EDC4
7127,TNAP2
1739,DLG1
9806,TICN2
4089,SMAD4
5635,KPRA
8772,FADD
25978,CHM2B
3156,HMDH
2764,GMFB
5580,KPCD
9217,VAPB
11161,ERG28
402,ARL2
2305,FOXM1
6742,SSBP
2647,BL1S1
51573,GDE1
2990,BGLR
3340,NDST1
1503,PYRG1
10463,ZNT9
3661,IRF3
6311,ATX2
55837,EAPP
23523,CABIN
10513,APBP2
11073,TOPB1
8498,RANB3
8295,TRRAP
7128,TNAP3
4893,RASN
7873,MANF
8799,PX11B
7456,WIPF1
1948,EFNB2
5604,MP2K1
8566,PDXK
4008,LMO7
6390,SDHB
2958,T2AG
2961,T2EB
8731,MCES
29890,RB15B
9943,OXSR1
11051,CPSF5
7726,TRI26
8446,DUS11
2331,FMOD
9692,MRPP3
5770,PTN1
8881,CDC16
2308,FOXO1
5430,RPB1
9322,CIP4
25804,LSM4
7485,GET1
9475,ROCK2
6786,STIM1
9780,PIEZ1
4701,NDUA7
7867,MAPK3
5335,PLCG1
9701,PP6R2
10162,MBOA5
1869,E2F1
5566,KAPCA
1725,DHYS
65123,INT3
4733,DRG1
10617,STABP
6924,ELOA1
196,AHR
183,ANGT
10906,TRAD1
2517,FUCO
4713,NDUB7
8148,RBP56
11054,OGFR
4189,DNJB9
5279,PIGC
2870,GRK6
79719,AAGAB
6259,RYK
3251,HPRT
9909,DEN4B
286430,PYDC4
5089,PBX2
22918,C1QR1
9267,CYH1
51406,UTP16
54541,DDIT4
9053,MAP7
8697,CDC23
140885,SHPS1
4927,NUP88
23658,LSM5
4683,NBN
9852,EPMIP
9917,XYLK
5326,PLAL2
5300,PIN1
100037417,DDTL
274,BIN1
7525,YES
6662,SOX9
27341,RRP7A
4729,NDUV2
8038,ADA12
10565,BIG1
5780,PTN9
5993,RFX5
827,CAN6
8445,DYRK2
9915,ARNT2
4017,LOXL2
4209,MEF2D
4055,TNR3
6776,STA5A
10535,RNH2A
56951,KCT2
8260,NAA10
7390,HEM4
2271,FUMH
9788,MTSS1
5796,PTPRK
3145,HEM3
9189,ZBED1
22856,CHSS1
9652,SKI3
6988,TCTA
9656,MDC1
857,CAV1
8050,ODPX
9900,SV2A
22796,COG2
8453,CUL2
29994,BAZ2B
9790,BMS1
7058,TSP2
3796,KIF2A
10516,FBLN5
6388,SDF2
8880,FUBP1
9693,RPGF2
27339,PRP19
9040,UBC12
79080,CCD86
51112,TPC12
3613,IMPA2
5925,RB
8520,HAT1
8546,AP3B1
5819,NECT2
10244,RABEK
9869,SETB1
2744,GLSK
9197,ACATN
7077,TIMP2
9513,FXR2
10139,ARFRP
7019,TFAM
6602,SMRD1
11041,B4GA1
54987,CZIB
1025,CDK9
9679,FA53B
983,CDK1
353,APT
9135,RABE1
5050,PA1B3
1196,CLK2
7378,UPP1
8857,FCGBP
5830,PEX5
